source,wiki_sanity_source,target,wiki_sanity_target
Pelizaeus–Merzbacher disease,24075,Maladie_en_rapport_avec_la_mutation_du_g%C3%A8ne_PLP1,0
Neoplasm,44987,N%C3%A9oplasie,0
Weight gain,23969,Prise_de_poids,0
Electrocardiography,77553,%C3%89lectrocardiographie,0
Skin condition,39358,Dermatose,0
Normochromic anemia,15559,Normochrome,0
Korčula,42072,Kor%C4%8Dula,0
Patella,23505,Patella_(os),0
Manouchehr Atashi,22651,Manoutchehr_Atachi,0
Irregular sleep–wake rhythm,21248,Rythme_veille-sommeil_irr%C3%A9gulier,0
Fluvoxamine,41749,Fluvoxamine,0
Internal Revenue Service,59895,Internal_Revenue_Service,0
Adolf Eugen Fick,15854,Adolf_Fick,0
Period 3 element,39776,P%C3%A9riode_3_du_tableau_p%C3%A9riodique,0
Peptic ulcer disease,55803,Ulc%C3%A8re_gastroduod%C3%A9nal,0
Rabies,63390,Rage_(maladie),0
Makoto Kobayashi (physicist),26303,Makoto_Kobayashi_(physicien),0
JWH-018,48948,JWH-018,0
Akashi Kaikyo Bridge,23996,Pont_du_d%C3%A9troit_d%27Akashi,0
Demographics of Sri Lanka,42272,D%C3%A9mographie_du_Sri_Lanka,0
Criminal transmission of HIV,53642,Exposition_criminelle_au_VIH,0
"University of California, Santa Barbara",78933,Universit%C3%A9_de_Californie_%C3%A0_Santa_Barbara,0
Antibody-dependent cellular cytotoxicity,23735,Cytotoxicit%C3%A9_%C3%A0_m%C3%A9diation_cellulaire_d%C3%A9pendante_des_anticorps,0
FLNA,27243,Filamine_A,0
Hydroxycarbamide,33456,Hydroxyur%C3%A9e,0
Carbidopa,25544,Carbidopa,0
Mercenary,120346,Mercenaire,0
Autoreceptor,15093,Autor%C3%A9cepteur,0
War of the Mantuan Succession,38823,Guerre_de_Succession_de_Mantoue,0
BN-800 reactor,22093,BN-800,0
Acute (medicine),17714,Maladie_aigu%C3%AB,0
Pierre-Gilles de Gennes,28517,Pierre-Gilles_de_Gennes,0
Kidney disease,29500,N%C3%A9phropathie,0
Post-traumatic stress disorder,95154,Trouble_de_stress_post-traumatique,0
Perinatal mortality,23965,Mortalit%C3%A9_p%C3%A9rinatale,0
Nortriptyline,77363,Nortriptyline,0
Cerebral hypoxia,34652,Hypoxie_c%C3%A9r%C3%A9brale,0
Cryotherapy,23162,Cryoth%C3%A9rapie,0
Vertigo,39793,Vertige,0
Big Pharma conspiracy theories,34702,Th%C3%A9orie_du_complot_de_Big_Pharma,0
Gums,30474,Gencive,0
Eurasia,56668,Eurasie,0
Friedrich Wilhelm Joseph Schelling,76845,Friedrich_Wilhelm_Joseph_von_Schelling,0
Mitral valve,27778,Valve_mitrale,0
Allele,27143,All%C3%A8le,0
Public health surveillance,28647,Surveillance_syndromique,0
Mast cell,40791,Mastocyte,0
Brahmacharya,53571,Brahmacharya,0
Alveolus,9637,Alv%C3%A9ole,0
Hanna Diyab,36708,Hanna_Dy%C3%A2b,0
Controlled Substances Act,66679,Controlled_Substances_Act,0
Albumin,25779,Albumine,0
Bad trip,25191,Bad_trip,0
Areca,19772,Areca,0
Axon terminal,22731,Arborisation_terminale,0
Reinforcement,90140,Renforcement,0
Chipotle,28931,Chipotle,0
Shyama Shastri,27368,Shyama_Shastri,0
Nephron,35580,N%C3%A9phron,0
Thiruvalluvar,82179,Tiruvalluvar,0
History of tuberculosis,74919,Histoire_de_la_tuberculose,0
Atomic orbital,84392,Orbitale_atomique,0
Manidipine,24665,Manidipine,0
Sheep,86311,Mouton,0
Ego depletion,33391,%C3%89puisement_du_moi,0
Diving cylinder,171524,Bouteille_de_plong%C3%A9e,0
Sydney Brenner,43647,Sydney_Brenner,0
Soundscape,37847,Paysage_sonore,0
Kidney stone disease,86164,Lithiase_urinaire,0
Behaviour therapy,59965,B%C3%A9haviorisme,0
ATC code R02,14410,Classe_ATC_R02,0
Hindu temple architecture,85937,Architecture_des_temples_hindouistes,0
Quetiapine,95035,Qu%C3%A9tiapine,0
Delegata potestas non potest delegari,25545,Delegata_potestas_non_potest_delegari,0
Robot ethics,42701,Robo%C3%A9thique,0
Flagellum,59688,Flagelle,0
Heuristic (computer science),20577,Heuristique_(math%C3%A9matiques),0
Allergy,81803,Allergie,0
Nasal hair,17328,Poil_de_nez,0
Prostate massage,24816,Massage_de_la_prostate,0
Orange (fruit),66747,Orange_(fruit),0
Benzoic acid,33844,Acide_benzo%C3%AFque,0
Wald test,29701,Test_de_Wald,0
University of California,97061,Universit%C3%A9_de_Californie,0
Obsessive–compulsive disorder,91081,Trouble_obsessionnel_compulsif,0
Alabama,148725,Alabama,0
Acid,55187,Acide,0
Yeast in winemaking,58685,Levure_en_vinification,0
hERG,29722,HERG,0
Medicine,79493,M%C3%A9decine,0
Sepsis,76831,Sepsis,0
Rapacuronium bromide,23130,Rapacuronium,0
Flatworm,59077,Plathelminthes,0
Donepezil,33718,Don%C3%A9p%C3%A9zil,0
Ammonium chloride,31841,Chlorure_d%27ammonium,0
California Institute of Technology,91804,California_Institute_of_Technology,0
Antibody,73134,Anticorps,0
Vitamin C,81863,Vitamine_C,0
Spanish flu,141332,Grippe_espagnole,0
HomoloGene,15571,HomoloGene,0
Arcuate nucleus,26741,Noyau_arqu%C3%A9,0
Phosphatidylethanolamine,29238,Phosphatidyl%C3%A9thanolamine,0
Frovatriptan,33432,Frovatriptan,0
Middle East,78544,Moyen-Orient,0
Luteal phase,19481,Phase_lut%C3%A9ale,0
Rimantadine,38482,Rimantadine,0
Paul of Taranto,27042,Paul_de_Tarente,0
Kaempferia galanga,23392,Kaempferia_galanga,0
Vegetable oil,61197,Huile_v%C3%A9g%C3%A9tale,0
Château Bargylus,12907,Domaine_de_Bargylus,0
Benjamin Ward Richardson,30721,Benjamin_Ward_Richardson,0
Calendula officinalis,23369,Souci_officinal,0
Nezelof syndrome,20568,Syndrome_de_Nezelof,0
Drug overdose,38138,Overdose,0
Drug liberalization,82361,Lib%C3%A9ralisation_des_drogues,0
Alcohol (chemistry),51082,Alcool_(chimie),0
Radiation protection,60141,Radioprotection,0
Fasciolopsiasis,19951,Fasciolopsiose,0
Genetic disorder,43973,Maladie_g%C3%A9n%C3%A9tique,0
Hyperacusis,25627,Hyperacousie,0
Methanol,58558,M%C3%A9thanol,0
Solitude,27487,Solitude,0
Philosophical analysis,31868,Analyse_(philosophie),0
National Oceanic and Atmospheric Administration,96291,National_Oceanic_and_Atmospheric_Administration,0
Sarcoplasmic reticulum,18330,R%C3%A9ticulum_sarcoplasmique,0
Teseo Tesei,56363,Teseo_Tesei,0
Neurochemistry,29814,Neurochimie,0
Scattering,35137,Diffusion_des_ondes,0
Parenchyma,17266,Parenchyme,0
Adverse drug reaction,30015,%C3%89v%C3%A9nement_ind%C3%A9sirable_m%C3%A9dicamenteux,0
Texas,163922,Texas,0
Selegiline,50737,S%C3%A9l%C3%A9giline,0
Oliguria,18255,Oligurie,0
Anal cancer,30739,Cancer_de_l%27anus,0
Traffic collision,67507,Accident_de_la_route,0
Harmonic analysis,24235,Analyse_harmonique_(math%C3%A9matiques),0
Indigestion,32738,Dyspepsie,0
Overdiagnosis,29953,Surdiagnostic,0
Drug withdrawal,25103,Sevrage_(toxicologie),0
William Leonard Pickard,31364,William_Leonard_Pickard,0
Kickback (bribery),20132,R%C3%A9trocommission,0
Lysine,44246,Lysine,0
Cobalt blue,22112,Bleu_de_cobalt,0
Miss Fisher's Murder Mysteries,36530,Miss_Fisher_enqu%C3%AAte,0
List of cocktails,51754,Liste_de_cocktails_par_type_d%27alcool,0
Primary health care,32031,Soins_de_sant%C3%A9_primaires,0
Microfilament,30972,Filament_d%27actine,0
HIV,80326,Virus_de_l%27immunod%C3%A9ficience_humaine,0
Wuxing (Chinese philosophy),43059,Wuxing_(cosmologie),0
Vinegar,43687,Vinaigre,0
Rose bengal,29058,Rose_Bengale,0
Embryonic stem cell,54429,Cellule_souche_embryonnaire,0
Carvedilol,52045,Carv%C3%A9dilol,0
Dafydd Williams,71205,Dafydd_Rhys_Williams,0
Vitamin E,67781,Vitamine_E,0
Ameen Rihani,41934,Amin_al-Rihani,0
Armenia,145406,Arm%C3%A9nie,0
Unsuri,17578,Onsori_Balkhi,0
Translation (biology),41431,Traduction_g%C3%A9n%C3%A9tique,0
Pulmonary alveolus,29363,Alv%C3%A9ole_pulmonaire,0
Cat eye syndrome,20777,Syndrome_des_yeux_de_chat,0
Iron supplement,33893,Fer_(m%C3%A9dicament),0
Cereal,41360,C%C3%A9r%C3%A9ale,0
Patrick Musimu,52706,Patrick_Musimu,0
Ganjnameh,22036,Ganjnameh,0
Arterial line,15550,Cath%C3%A9ter_art%C3%A9riel,0
Gonocyte,26578,Gonocyte,0
Apremilast,27364,Apr%C3%A9milast,0
Habit,23323,Habitude,0
Infrared spectroscopy,49423,Spectroscopie_infrarouge,0
Cardiac stress test,33170,%C3%89preuve_d%27effort,0
Psychometrics,57257,Psychom%C3%A9trie,0
Autoregulation,21221,Autor%C3%A9gulation,0
List of domesticated animals,93178,Liste_des_animaux_d%27%C3%A9levage,0
Arboreal locomotion,28314,Arboricole,0
Electrolite,31616,Electrolite,0
Itch,35287,Prurit,0
Decimal,44305,Syst%C3%A8me_d%C3%A9cimal,0
Tom Collins,30244,Collins_(cocktail),0
Pulmonary embolism,59602,Embolie_pulmonaire,0
Pull-up (exercise),26298,Traction_(musculation),0
Standing,17645,Station_debout,0
KIF15,17532,KIF15,0
Fertility,40576,Fertilit%C3%A9,0
Thymosin,16923,Thymosine,0
Reason,87826,Raison,0
Quinolinic acid,42324,Acide_quinol%C3%A9ique,0
Spacetime algebra,35835,Espace-temps_(structure_alg%C3%A9brique),0
Al-Shahrastani,38796,Muhammad_al-Shahrastani,0
Extrapyramidal system,21889,Syst%C3%A8me_moteur_extrapyramidal,0
Ribena,24565,Ribena,0
Plants of the World Online,16122,Plants_of_the_World_Online,0
Synaptic vesicle,33953,V%C3%A9sicule_synaptique,0
Swimming,47971,Natation,0
Astemizole,29857,Ast%C3%A9mizole,0
Sirtuin 3,20075,Sirtuine_3,0
Rubber band,66578,%C3%89lastique,0
Ibn al-Zaqqaq,21145,Ibn_az-Zaqqaq,0
Organelle,32607,Organite,0
Harold Warris Thompson,21594,Harold_Warris_Thompson,0
Surgeon,25383,Chirurgien,0
Fat,72445,Graisse,0
Preventive healthcare,94744,M%C3%A9decine_pr%C3%A9ventive,0
Boil,28842,Furoncle,0
Desmoglein-2,26507,DSG2,0
The Plant List,15750,The_Plant_List,0
Mary Rose,152203,Mary_Rose,0
Autobiography,30553,Autobiographie,0
Colonoscopy,49618,Coloscopie,0
Cartilage,30938,Cartilage,0
Deva (Hinduism),41062,Deva_(divinit%C3%A9),0
Tuberculosis,80837,Tuberculose,0
Sickle cell disease,83204,Dr%C3%A9panocytose,0
Muscarine,32050,Muscarine,0
Anorexia (symptom),25111,Anorexie,0
Inotrope,18458,Inotropisme,0
Lithium (medication),55723,Sel_de_lithium,0
Hazard,80909,Danger,0
Junk food,37708,Malbouffe,0
Phosphorylation,24794,Phosphorylation,0
Calgary,146422,Calgary,0
Nicotine,92923,Nicotine,0
Naftidrofuryl,32199,Naftidrofuryl,0
Osteosclerosis,20002,Ost%C3%A9oscl%C3%A9rose,0
Balkans,119255,Balkans,0
Nasal congestion,19677,Obstruction_nasale,0
Procainamide,24242,Proca%C3%AFnamide,0
Pregnenolone,39821,Pr%C3%A9gn%C3%A9nolone,0
Bioavailability,32221,Biodisponibilit%C3%A9_(m%C3%A9decine),0
Taha Abdurrahman,23125,Taha_Abderrahman,0
Amitifadine,22619,Amitifadine,0
Acronym,98633,Acronymie,0
Sterzing,32715,Vipiteno,0
Robert Ballard,87274,Robert_Duane_Ballard,0
Circulatory system,101087,Syst%C3%A8me_circulatoire,0
Beer,77510,Bi%C3%A8re,0
Bendamustine,26471,Bendamustine,0
Stereotypy,22511,St%C3%A9r%C3%A9otypie_(psychiatrie),0
Genome-wide association study,40076,%C3%89tude_d%27association_pang%C3%A9nomique,0
Influenza vaccine,95214,Vaccin_contre_la_grippe_saisonni%C3%A8re,0
Chrysin,25340,Chrysine,0
Lacosamide,37014,Lacosamide,0
Interleukin 6,43413,Interleukine_6,0
Chondrocalcinosis,12114,Chondrocalcinose,0
Tachycardia,34838,Tachycardie,0
Burkitt lymphoma,37134,Lymphome_de_Burkitt,0
Ibn al-Jayyab,20733,Ibn_al-Yayyab,0
Cabot rings,15221,Anneau_de_Cabot,0
Ultraviolet,81817,Ultraviolet,0
Anatomical terms of location,52291,Syst%C3%A8me_de_r%C3%A9f%C3%A9rence_en_anatomie,0
Rib cage,37052,Cage_thoracique,0
Endothelium,29344,Endoth%C3%A9lium,0
Cultural Revolution,171363,R%C3%A9volution_culturelle,0
ATC code B01,17346,Classe_ATC_B01,0
Benzothiazole,16647,Benzothiazole,0
Calorie,22380,Calorie,0
Chemotherapy,101126,Chimioth%C3%A9rapie,0
Adrenergic receptor,40665,R%C3%A9cepteur_adr%C3%A9nergique,0
Gustavus Adolphus,62172,Gustave_II_Adolphe,0
Scurvy,54848,Scorbut,0
Rectal administration,19200,Voie_rectale,0
Three-dimensional space,42223,Trois_dimensions,0
Chancroid,36237,Chancre_mou,0
Artemisia (plant),46927,Armoise,0
Nuclear weapon,106113,Arme_nucl%C3%A9aire,0
Sichuan pepper,32815,Poivre_du_Sichuan,0
Arthashastra,74949,Arthash%C3%A2stra,0
Athanor,16271,Athanor_(four),0
Tegafur,21478,T%C3%A9gafur,0
P2Y12,26858,P2Y12,0
Mitochondrion,90026,Mitochondrie,0
William Cullen,41529,William_Cullen,0
JAMA,22814,Journal_of_the_American_Medical_Association,0
Necrosis,31403,N%C3%A9crose,0
Hepatic veins,19078,Veine_h%C3%A9patique,0
Highways in Spain,94483,Liste_des_autoroutes_en_Espagne,0
Bronchus,27014,Bronche,0
Type 2 diabetes,61421,Diab%C3%A8te_de_type_2,0
Linnean Society of London,36219,Linnean_Society_of_London,0
Dehydrogenase,30574,D%C3%A9shydrog%C3%A9nase,0
Transfusion medicine,23282,M%C3%A9decine_transfusionnelle,0
Distillation,66778,Distillation,0
Iceberg,34280,Iceberg,0
Juxtaglomerular apparatus,21582,Appareil_juxtaglom%C3%A9rulaire,0
Labor induction,27621,D%C3%A9clenchement_du_travail,0
Richard Willstätter,27243,Richard_Willst%C3%A4tter,0
Intussusception (medical disorder),27833,Invagination_intestinale,0
Immune tolerance,40983,Tol%C3%A9rance_(immunologie),0
Naphthylaminopropane,50060,Naphtylaminopropane,0
Family (biology),20669,Famille_(biologie),0
Urinary catheterization,24550,Sondage_v%C3%A9sical,0
Rib cage,36904,Cage_thoracique,0
Philipp Lenard,38589,Philipp_Lenard,0
Arachnoid mater,20549,Arachno%C3%AFde,0
Parole,41703,Lib%C3%A9ration_conditionnelle,0
gamma-Hydroxybutyraldehyde,23004,Gamma-Hydroxybutyrald%C3%A9hyde,0
Snoring,28919,Ronflement,0
Phenprocoumon,29803,Ph%C3%A9nprocoumone,0
Dipropyltryptamine,47985,Dipropyltryptamine,0
Optometry,61979,Optom%C3%A9trie,0
Functional food,16718,Aliment_fonctionnel,0
Anhydrous,14640,Anhydre,0
Relative energy deficiency in sport,28574,D%C3%A9ficit_%C3%A9nerg%C3%A9tique_relatif_dans_le_sport,0
Chronic obstructive pulmonary disease,96067,Bronchopneumopathie_chronique_obstructive,0
Sufi metaphysics,44492,Wahdat_al-wujud,0
Therac-25,25772,Therac-25,0
Beta blocker,54571,B%C3%AAta-bloquant,0
Calcium sulfate,32832,Sulfate_de_calcium,0
Large for gestational age,30119,Macrosomie_f%C5%93tale,0
Fipronil,42098,Fipronil,0
Steroid,95588,St%C3%A9ro%C3%AFde,0
VO2 max,23945,Consommation_maximale_d%27oxyg%C3%A8ne,0
Eggnog,51014,Lait_de_poule,0
Simonides of Ceos,46455,Simonide_de_C%C3%A9os,0
Grog,26183,Grog,0
Zürich,119122,Zurich,0
Human skeleton,34779,Squelette_humain,0
Adonis vernalis,18879,Adonis_de_printemps,0
Canagliflozin,32126,Canagliflozine,0
Gynecomastia,40934,Gyn%C3%A9comastie,0
Thromboxane B2,15258,Thromboxane_B2,0
Hair loss,51865,Alop%C3%A9cie,0
Super high frequency,24305,Supra-haute_fr%C3%A9quence,0
Graphe paranomon,22171,Graph%C3%A8_paranomon,0
Corfu,135509,Corfou,0
Hyperthyroidism,51833,Hyperthyro%C3%AFdie,0
Ankle–brachial pressure index,22217,Index_de_pression_systolique,0
Inosine,27646,Inosine,0
Hindus,86000,Hindous,0
"John Lumley, 1st Baron Lumley",24185,John_Lumley_(1er_baron_Lumley),0
Molecular motor,24382,Moteur_mol%C3%A9culaire,0
Acupuncture,125568,Acupuncture,0
Thoroughbred,66677,Pur-sang,0
Heartburn,28406,Pyrosis,0
Muscle cell,38959,Myocyte,0
5-Hydroxytryptophan,53842,5-Hydroxytryptophane,0
Emission spectrum,29196,Spectre_d%27%C3%A9mission,0
Emil Leon Post,25411,Emil_Post,0
Motivation,102498,Motivation,0
Rad (unit),23445,Rad_(ancienne_unit%C3%A9),0
Game of Thrones,131321,Game_of_Thrones,0
Geriatrics,44160,G%C3%A9riatrie,0
Multicellular organism,32655,Organisme_multicellulaire,0
Legionnaires' disease,50094,L%C3%A9gionellose,0
Organ printing,47163,Impression_d%27organes,0
Soybean,104716,Soja,0
Leclanché cell,20185,Pile_Leclanch%C3%A9,0
Afterlife,116751,Vie_apr%C3%A8s_la_mort,0
Generation,48127,G%C3%A9n%C3%A9ration_(sciences_sociales),0
Stem cell,67894,Cellule_souche,0
Anesthesia,72851,Anesth%C3%A9sie,0
Pentaerythritol tetranitrate,35761,T%C3%A9tranitrate_de_penta%C3%A9rythritol,0
Suunto,65041,Suunto,0
Chlorine dioxide,41390,Dioxyde_de_chlore,0
Kalam,43096,Kal%C3%A2m,0
Elastin,30503,%C3%89lastine,0
International System of Units,105222,Syst%C3%A8me_international_d%27unit%C3%A9s,0
Coherentism,41377,Coh%C3%A9rentisme,0
Doric Hexapolis,28961,Hexapole_dorienne,0
Distributed algorithm,13982,Algorithmique_r%C3%A9partie,0
Bates method,49027,M%C3%A9thode_Bates,0
Pituitary pars intermedia dysfunction,24667,Syndrome_de_Cushing_%C3%A9quin,0
Burkitt lymphoma,36988,Lymphome_de_Burkitt,0
Measles,107545,Rougeole,0
Aconitum lycoctonum,16439,Aconitum_lycoctonum,0
Research,67481,Recherche_scientifique,0
Plasmid,45912,Plasmide,0
Ruxolitinib,28955,Ruxolitinib,0
Coronary artery bypass surgery,49254,Pontage_coronarien,0
Wealth,37109,Richesse,0
PAX3,42038,Pax3,0
Mutualism (biology),46047,Mutualisme_(biologie),0
Exercise (disambiguation),10530,Exercice,0
Tawfiq al-Hakim,36671,Tawfiq_al-Hakim,0
Primate,99244,Primates,0
Clover,31737,Tr%C3%A8fle,0
Differential diagnosis,61455,Diagnostic_diff%C3%A9rentiel,0
Dupuytren's contracture,45284,Maladie_de_Dupuytren,0
Hearst papyrus,17034,Papyrus_Hearst,0
Signs and symptoms,46001,Signe_clinique,0
Current (stream),50481,Eau_courante,0
Clostridioides difficile,33733,Clostridioides_difficile,0
Pornography addiction,43822,D%C3%A9pendance_%C3%A0_la_pornographie,0
Wuhan,146570,Wuhan,0
Narwhal,58545,Narval,0
Periciazine,62042,P%C3%A9riciazine,0
Pesto,33683,Pesto,0
Lung,78371,Poumon,0
Proteasome inhibitor,18591,Inhibiteur_du_prot%C3%A9asome,0
Eicosanoid,59632,Eicosano%C3%AFde,0
Red yeast rice,27366,Levure_de_riz_rouge,0
Noah Gordon (novelist),17578,Noah_Gordon,0
Goldschmidt classification,28771,Classification_g%C3%A9ochimique_des_%C3%A9l%C3%A9ments,0
City physician,24182,Stadtphysikus,0
Group 9 element,21720,Groupe_9_du_tableau_p%C3%A9riodique,0
Ear,54144,Oreille,0
Peroxynitrite,18745,Peroxynitrite,0
Mouth breathing,27330,Respiration_orale,0
Paclitaxel,65183,Paclitaxel,0
Louis de Corlieu,50659,Louis_de_Corlieu,0
Residency (medicine),83219,R%C3%A9sidence_(m%C3%A9decine),0
Border control,204969,Contr%C3%B4le_frontalier,0
Silvano Arieti,21965,Silvano_Arieti,0
Aristotelianism,55091,Aristot%C3%A9lisme,0
Victoria Cross,77012,Croix_de_Victoria,0
Crispus Attucks,41499,Crispus_Attucks,0
Conventionalism,24163,Conventionnalisme,0
Sedentary lifestyle,25250,Mode_de_vie_s%C3%A9dentaire,0
Zinc oxide,61254,Oxyde_de_zinc,0
Pierre Duhem,48490,Pierre_Duhem,0
Substantial form,19650,Forme_(philosophie),0
Mallory body,15541,Corps_de_Mallory,0
ATC code A02,19201,Classe_ATC_A02,0
Adverse drug reaction,29993,%C3%89v%C3%A9nement_ind%C3%A9sirable_m%C3%A9dicamenteux,0
Houshang Moradi Kermani,18218,Houshang_Moradi_Kermani,0
Picometre,17495,Picom%C3%A8tre,0
Pancreatic lipase family,28477,Lipase_pancr%C3%A9atique,0
Algorithmic composition,25726,Musique_algorithmique,0
Nesiritide,20657,N%C3%A9siritide,0
Retinal detachment,26864,D%C3%A9collement_de_r%C3%A9tine,0
Pharmacopoeia,42372,Pharmacop%C3%A9e,0
Harvard University,76146,Universit%C3%A9_Harvard,0
X chromosome,45953,Chromosome_X,0
Naturopathy,64076,Naturopathie,0
Leyden papyrus X,20318,Papyrus_alchimiques_de_Leyde_et_de_Stockholm,0
Artificial cardiac pacemaker,65697,Stimulateur_cardiaque,0
Indian subcontinent,48493,Sous-continent_indien,0
Delphinium,27899,Delphinium,0
Prediction interval,45636,Intervalle_de_fluctuation,0
Splendor Solis,19734,Splendor_Solis,0
Jabir ibn Hayyan,72000,Jabir_ibn_Hayyan,0
Algerian wine,22540,Viticulture_en_Alg%C3%A9rie,0
Docosahexaenoic acid,27997,Acide_docosahexa%C3%A9no%C3%AFque,0
Ethenzamide,24234,%C3%89thenzamide,0
Atrial flutter,30767,Flutter_atrial,0
Doctor's visit,15782,Consultation_m%C3%A9dicale,0
Latin,102762,Latin,0
Prostitution in ancient Greece,54711,Prostitution_dans_la_Gr%C3%A8ce_antique,0
Futon,30364,Futon,0
Nuclear reactor,84630,R%C3%A9acteur_nucl%C3%A9aire,0
Altitude sickness,44280,Mal_aigu_des_montagnes,0
Magnesium hydroxide,28802,Hydroxyde_de_magn%C3%A9sium,0
Erlotinib,34084,Erlotinib,0
Passivation (chemistry),33938,Passivation,0
Mutation,80188,Mutation_(g%C3%A9n%C3%A9tique),0
Crackles,19610,Cr%C3%A9pitant,0
Hydroxycarbamide,33608,Hydroxyur%C3%A9e,0
Prevalence,25742,Pr%C3%A9valence,0
Cilium,39282,Cil_cellulaire,0
Caudal regression syndrome,21544,Syndrome_de_r%C3%A9gression_caudale,0
Wolfgang Pauli,48654,Wolfgang_Pauli,0
Human body weight,36345,Masse_corporelle_(anthropom%C3%A9trie),0
Biological membrane,26732,Membrane_(biologie),0
Balance (ability),34607,%C3%89quilibre_statique_(physiologie),0
Social work,70747,Travail_social,0
Repressor,22477,R%C3%A9presseur,0
Alcohol flush reaction,28419,Syndrome_du_rougissement_asiatique,0
Cardiogenic shock,26895,Choc_cardiog%C3%A9nique,0
Disease,65985,Maladie,0
List of forms of alternative medicine,17248,Liste_de_m%C3%A9decines_non_conventionnelles,0
Therapy,40973,Traitement_(m%C3%A9decine),0
Postorgasmic illness syndrome,36489,Syndrome_de_la_maladie_post-orgasmique,0
Methylphenidate,89325,M%C3%A9thylph%C3%A9nidate,0
Tropicos,13399,Tropicos,0
Lipoprotein(a),31237,Lipoprot%C3%A9ine(a),0
Attenuated vaccine,28149,Virus_att%C3%A9nu%C3%A9,0
Vasoconstriction,24992,Vasoconstriction,0
Hyperlipidemia,35770,Hyperlip%C3%A9mie,0
Ankyrin-2,30577,Ankyrine_2,0
Coiled coil,25267,Superh%C3%A9lice,0
Home care,15396,Hospitalisation_%C3%A0_domicile,0
Getafe CF,41765,Getafe_Club_de_F%C3%BAtbol,0
