source,wiki_sanity_source,target,wiki_sanity_target
Pulmonary function testing,24749,Longfunctieonderzoek,0
Volt,23765,Volt_(eenheid),0
Radiation therapy,86021,Radiotherapie,0
Indoor air quality,70691,Binnenmilieu,0
Blood smear,24168,Dikkedruppelpreparaat,0
Licensed behavior analyst,19190,Toegepaste_gedragsanalyse,0
Stroke volume,20069,Slagvolume,0
Medical device,58680,Medisch_hulpmiddel,0
Harold Warris Thompson,21514,Harold_Warris_Thompson,0
Salvia officinalis,26212,Echte_salie,0
Vertebra,42884,Wervel_(anatomie),0
Bacterial vaginosis,32545,Bacteri%C3%ABle_vaginose,0
Hysteria,32916,Hysterie,0
Photovoltaics,83366,Fotovolta%C3%AFsche_cel,0
Cardiac marker,24137,Hartmerkers,0
Cholesterol,74832,Cholesterol,0
Diphtheria,40407,Difterie,0
Ozone depletion,108574,Gat_in_de_ozonlaag,0
Pia mater,29349,Zacht_hersenvlies,0
Camptothecin,30808,Camptothecine,0
Transverse plane,20405,Transversaal_vlak,0
Astrology,91111,Astrologie,0
Pedro Duque,62290,Pedro_Duque,0
Family,87141,Familie_(verwanten),0
Moon,122826,Maan,0
UNESCO,93880,UNESCO,0
Hellebore,45711,Nieskruid,0
Racemic mixture,23528,Racemaat,0
Flow battery,45559,Flowbatterij,0
Period 2 element,43182,Periode-2-element,0
American Psychiatric Association,32104,American_Psychiatric_Association,0
Decompression sickness,119227,Caissonziekte,0
Terbium,34903,Terbium,0
Vertebra,42874,Wervel_(anatomie),0
Pentose phosphate pathway,28246,Pentosefosfaatcascade,0
Caraway,28954,Karwij,0
Thebacon,35132,Thebacon,0
Sodium channel,44470,Natriumkanaal,0
Protein subunit,11540,Prote%C3%AFnesubeenheid,0
Erythropoietin,48064,Erytropo%C3%ABtine,0
Motor protein,18101,Motoreiwit,0
Jacques Herbrand,20373,Jacques_Herbrand,0
Centers for Disease Control and Prevention,69410,Centers_for_Disease_Control_and_Prevention,0
Infectious mononucleosis,40851,Klierkoorts,0
Cherenkov radiation,38254,Tsjerenkov-effect,0
Developmental disorder,32794,Ontwikkelingsachterstand,0
Limb–girdle muscular dystrophy,36668,Limb-girdle-dystrofie,0
Range of motion,16012,Range_of_motion,0
Jet engine,74555,Straalmotor,0
Carotid sinus,23299,Sinus_caroticus,0
Doxycycline,42635,Doxycycline,0
Loganiaceae,23399,Loganiaceae,0
Kai Siegbahn,23871,Kai_Siegbahn,0
Allotropy,25221,Allotropie,0
Kelvin,54642,Kelvin_(eenheid),0
Loneliness,75304,Eenzaamheid,0
Howell–Jolly body,15241,Howell-Jolly-lichaampje,0
Pseudofolliculitis barbae,28297,Pseudofolliculitis_barbae,0
Hematemesis,24403,Bloedbraken,0
Iron(III) chloride,32446,IJzer(III)chloride,0
Aeroponics,62057,Aerocultuur,0
Age of Enlightenment,173725,Verlichting_(stroming),0
Gastrin,30906,Gastrine,0
Diamanda Galás,44268,Diamanda_Gal%C3%A1s,0
Amblygonite,20618,Amblygoniet,0
Allergen,31464,Allergeen,0
Viral disease,39398,Virusziekte,0
Heart sounds,36021,Harttonen,0
Metals close to the border between metals and nonmetals,106508,Hoofdgroepmetaal,0
Levofloxacin,49480,Levofloxacine,0
Lyman Spitzer,25963,Lyman_Spitzer,0
Dust mask,13175,Stofmasker,0
Period (periodic table),28295,Periode_(scheikunde),0
Human digestive system,74794,Spijsverteringsstelsel_(mens),0
Physician assistant,48638,Physician_assistant,0
Ex vivo,15954,Ex_vivo,0
Hematology,24902,Hematologie,0
Leaf,106143,Blad,0
Allergy,79092,Allergie,0
Cranial nerves,52508,Hersenzenuw,0
Rubber band,64146,Elastiekje,0
Sacrum,32383,Heiligbeen,0
Urology,36323,Urologie,0
Dendritic spine,42506,Dendritische_spine,0
Pole vault,76307,Polsstokhoogspringen,0
Psoriasis,73554,Psoriasis,0
Gold(III) chloride,23621,Goud(III)chloride,0
Dot moth,17044,Perzikkruiduil,0
Exploitation of natural resources,19991,Exploitatie,0
Polycarbonate,39605,Polycarbonaat,0
Scalp,24407,Hoofdhuid,0
Birth control,88127,Anticonceptie,0
Pseudoceros liparus,19102,Pseudoceros_liparus,0
Roman Republic,193268,Romeinse_Republiek,0
Case–control study,28155,Pati%C3%ABnt-controleonderzoek,0
Anastomosis,17309,Anastomose,0
Hindu texts,37507,Hindoegeschriften,0
Otto Heinrich Warburg,43363,Otto_Heinrich_Warburg,0
Unisys,36419,Unisys,0
Epirus,70311,Epirus_(historische_regio),0
X-ray tube,27129,R%C3%B6ntgenbuis,0
Gregory Chamitoff,61633,Gregory_Chamitoff,0
Ibn Khaldun,74251,Ibn_Khaldun,0
Functional analytic psychotherapy,24569,Functioneel_analytische_psychotherapie,0
Blood sausage,52369,Bloedworst,0
Gestalt therapy,61442,Gestalttherapie,0
Nuclear medicine,53273,Nucleaire_geneeskunde,0
Litre,34705,Liter,0
Isotopes of magnesium,21846,Isotopen_van_magnesium,0
Nutrien,19344,Nutrien,0
Zinc–carbon battery,25432,Zink-koolstofcel,0
Suda,24918,Suda,0
Italian language,106764,Italiaans,0
APG III system,47496,APG_III-systeem,0
Belief,107069,Geloof,0
Striated muscle tissue,21712,Dwarsgestreept_spierweefsel,0
Russian language,92869,Russisch,0
Mesna,21241,Mesna,0
Biofilm,72564,Biofilm,0
An Unmarried Woman,20156,An_Unmarried_Woman,0
Mika Waltari,38730,Mika_Waltari,0
Sorting algorithm,62209,Sorteeralgoritme,0
Pilonidal disease,25580,Haarnestcyste,0
Cancer syndrome,34656,Erfelijke_kanker,0
Disease,66864,Ziekte,0
Sign of Hertoghe,14826,Teken_van_Hertoghe,0
Citrus,58454,Citrus_(geslacht),0
Ivacaftor,29795,Ivacaftor,0
Fear,77133,Angst,0
Dicaearchus,36696,Dicaearchus_van_Messana,0
Alkali,17983,Alkali,0
Broadband,25496,Breedband,0
Orthopedic surgery,39130,Orthopedie,0
Bronchodilatation,14631,Bronchodilatatie,0
Barium chloride,24282,Bariumchloride,0
Drill bit,65057,Boor_(gereedschap),0
Zosimos of Panopolis,45960,Zosimos_van_Panopolis,0
Chaco Province,34665,Chaco_(provincie),0
Ultraviolet–visible spectroscopy,40335,VIS-spectroscopie,0
Gleason grading system,30248,Gleasonscore,0
Sting (musician),109188,Sting_(artiest),0
Rofecoxib,68673,Rofecoxib,0
Abatacept,23159,Abatacept,0
Lactitol,27661,Lactitol,0
Physical medicine and rehabilitation,23570,Revalidatiegeneeskunde,0
Petal,30301,Kroonblad,0
Drug interaction,41791,Wisselwerking_(medicijnen),0
Electrolyte,32176,Elektrolyt,0
Systole,31974,Systole_(hart),0
Methylcobalamin,20169,Methylcobalamine,0
Atherosclerosis,62814,Atheromatose,0
Lymphangioleiomyomatosis,51258,Lymfangioleiomyomatose,0
Alkaloid,47800,Alkalo%C3%AFde,0
Paracoccidioidomycosis,29152,Paracoccidioidomycosis,0
Tetrahydrogestrinone,42138,Tetrahydrogestrinon,0
Turbidimetry,11309,Turbidimetrie,0
Pausanias the Regent,24942,Pausanias_I_van_Sparta,0
Cold cathode,30356,CCFL,0
Optical rotation,40359,Optische_rotatie,0
Sodium nitride,21500,Natriumnitride,0
Duchy of Swabia,26126,Hertogdom_Zwaben,0
German Student Corps,27012,Studentencorps,0
Checklist,61706,Checklist_(algemeen),0
Exercise,58545,Lichaamsbeweging,0
Rhodes,89978,Rhodos_(eiland),0
Transcription factor,59824,Transcriptiefactor,0
Czech Republic,109149,Tsjechi%C3%AB,0
Iberian Peninsula,104259,Iberisch_Schiereiland,0
Synapse,25747,Synaps,0
Scheuermann's disease,26189,Ziekte_van_Scheuermann,0
Promiscuity,38221,Promiscu%C3%AFteit,0
Electricity,74254,Elektriciteit,0
Breathing gas,87165,Ademlucht,0
Erysipeloid,19876,Erysipeloid,0
Microscopy,61168,Microscopie,0
Vitamin C,79254,Vitamine_C,0
Diving regulator,127537,Octopus_(duiksport),0
Mondor's disease,17102,Ziekte_van_Mondor,0
Meat tenderizer,17132,Vleeshamer,0
Fourier analysis,49238,Fourieranalyse,0
Nitrox,88390,Nitrox,0
Mathematician,36752,Wiskundige,0
Nernst equation,57528,Wet_van_Nernst,0
Cancer syndrome,34819,Erfelijke_kanker,0
Erasistratus,38058,Erasistratos,0
Suunto,65892,Suunto,0
Henri-Louis Duhamel du Monceau,27764,Henri_Louis_Duhamel_du_Monceau,0
Filicudi,26707,Filicudi,0
Phalanx bone,32943,Vingerkootje,0
Methylone,43947,Methylone,0
Augustin Pyramus de Candolle,42789,Augustin_Pyramus_de_Candolle,0
Hermaphrodite,49785,Tweeslachtigheid,0
Timothy Creamer,58614,Timothy_Creamer,0
Indication (medicine),19258,Indicatie_(geneeskunde),0
Catabolism,17980,Katabolisme,0
Carl David Anderson,27985,Carl_Anderson_(natuurkundige),0
Stone Age,89955,Steentijd,0
Mucoactive agent,18937,Expectorans,0
Skeletal muscle,77159,Skeletspier,0
Akashi Kaikyo Bridge,23324,Akashi-Kaikyo-brug,0
Sodium nitrate,28639,Natriumnitraat,0
Dalton (unit),42670,Atomaire_massa-eenheid,0
Aplastic anemia,34861,Beenmergdepressie,0
Shock (circulatory),45477,Shock,0
Monosomy,15939,Monosomie,0
Opioid receptor,45204,Opiaatreceptor,0
Sprint (running),46321,Sprint_(atletiek),0
Hafnium,44077,Hafnium,0
Connective tissue,24635,Bindweefsel,0
Adverse drug reaction,29483,Bijwerking,0
Head injury,44779,Hoofdletsel,0
Intravenous therapy,56091,Infuus,0
"Nisa, Turkmenistan",25603,Nisa_(Turkmenistan),0
Bichir,26940,Kwastsnoeken,0
Acridine,26784,Acridine,0
Levee,39318,Dijk_(waterkering),0
Euphoria,38986,Euforie,0
Potassium fulminate,15279,Kaliumfulminaat,0
Ahmad Yasawi,36693,Ahmed_Yasawi,0
Prokinetic agent,20846,Prokineticum,0
Pregnancy,93582,Zwangerschap,0
Randomized controlled trial,74498,Gerandomiseerd_onderzoek_met_controlegroep,0
George Washington,218459,George_Washington,0
Transmittance,25915,Transmissie_(straling),0
Neptunium,89163,Neptunium,0
Fanconi anemia,32948,Anemie_van_Fanconi,0
Eukaryote,92310,Eukaryoten,0
Achaemenid Empire,164951,Achaemeniden,0
Al-Sijzi,26651,Al-Sijzi,0
Numerology,32640,Numerologie,0
Hobby,39748,Hobby,0
Crescent,31265,Wassende_en_afnemende_maan,0
Linear trend estimation,36844,Trend_(statistiek),0
Electrolyte,32290,Elektrolyt,0
Computability,36036,Berekenbaarheid,0
Gangrene,33814,Gangreen,0
Multiple chemical sensitivity,48806,Meervoudige_chemische_overgevoeligheid,0
May-Britt Moser,32420,May-Britt_Moser,0
Agonist,27941,Agonist_(biochemie),0
BN-600 reactor,20734,BN-600-reactor,0
Cycladic culture,30090,Cycladische_beschaving,0
Diving bell,81056,Duikerklok,0
Alchemy,92530,Alchemie,0
Euphoria,38986,Euforie,0
Saddle nose,22005,Zadelneus,0
Recursion,39679,Recursie,0
Suprapubic cystostomy,18653,Cystostomie,0
Heart failure,90791,Hartfalen,0
Aorta,33294,Aorta,0
Leptospira interrogans,16015,Leptospira_interrogans,0
Reference range,52770,Normaalwaarde,0
Philadelphia,167649,Philadelphia_(Pennsylvania),0
Continuum mechanics,83379,Continu%C3%BCmmechanica,0
Superphénix,33305,Superph%C3%A9nix,0
Lipedema,31913,Lipoedeem,0
Salou,37933,Salou,0
Splenic injury,17399,Miltruptuur,0
Psychoacoustics,34378,Psychoakoestiek,0
Electrical injury,45453,Elektrische_schok,0
Calcification,21849,Calcificatie,0
Lead poisoning,126687,Loodvergiftiging,0
Sequence homology,26571,Homologie_(genetica),0
Blood transfusion,77211,Bloedtransfusie,0
Human chorionic gonadotropin,46387,Humaan_choriongonadotrofine,0
Neurofibromatosis type I,43769,Ziekte_van_Von_Recklinghausen,0
Altitude,29051,Hoogte,0
Kidney transplantation,69252,Niertransplantatie,0
Verge escapement,26920,Spillegang,0
Scuba set,110336,Ademautomaat,0
"Gonville and Caius College, Cambridge",39257,Gonville_and_Caius_College,0
Microsleep,30873,Microslaap,0
Auger effect,18229,Augereffect,0
Behistun Inscription,41463,Behistuninscriptie,0
Natural history,41168,Natuurlijke_historie,0
Cardiac surgery,33186,Hartchirurgie,0
Diastereomer,19163,Diastereomeer,0
"1,4-Thiazepine",12799,"1,4-thiazepine",0
Buoyancy,79781,Drijfkracht,0
Hyponatremia,35522,Hyponatri%C3%ABmie,0
Blood pressure,51923,Bloeddruk,0
Respiratory center,27546,Ademhalingscentrum,0
Trihydrogen cation,31297,Triwaterstofkation,0
Embolism,26391,Embolie,0
Psychiatric hospital,36340,Psychiatrisch_ziekenhuis,0
Semantic field,13954,Semantisch_veld,0
Supreme Court of the United Kingdom,59929,Hooggerechtshof_van_het_Verenigd_Koninkrijk,0
Cinnarizine,40497,Cinnarizine,0
Wolff–Parkinson–White syndrome,36751,Syndroom_van_Wolff-Parkinson-White,0
Oviparity,17546,Oviparie,0
"N,N-Dimethyltryptamine",107975,Dimethyltryptamine,0
World No Tobacco Day,33953,Werelddag_zonder_tabak,0
Gastroenteritis,48406,Buikgriep,0
Holter monitor,24714,Holter-ecg,0
Surface runoff,54513,Oppervlakteafvoer,0
Gap junction,42838,Gap_junction,0
Carbenoxolone,23897,Carbenoxolon,0
Glycosidic bond,27985,Glycosidische_binding,0
Fixed drug reaction,15909,Fixed_drug_eruption,0
Pediatric surgery,19781,Kinderchirurgie,0
Leon Cooper,25321,Leon_Cooper,0
Ranunculus acris,17048,Scherpe_boterbloem,0
Angiotensin,42769,Angiotensine,0
Cuterebra fontinella,27732,Cuterebra_fontinella,0
Magnesium citrate (3:2),13696,Magnesiumcitraat_(chemisch),0
Sodium ferrocyanide,20348,Natriumhexacyanoferraat(II),0
Paracrine signaling,38822,Paracriene_uitscheiding,0
Gynaecology,36270,Gynaecologie,0
Potassium peroxide,17619,Kaliumperoxide,0
Brain death,30969,Hersendood,0
Salt mining,22626,Zoutmijn,0
Digitalis,32645,Vingerhoedskruid_(geslacht),0
Signal transduction,55249,Signaaltransductie,0
Fatigue,31334,Fatigue,0
Tongba,13891,Tongba,0
Circadian rhythm,67551,Circadiaan_ritme,0
Pulmonary alveolus,28405,Longblaasje,0
Menstrual pad,26844,Maandverband,0
Blackburn,83307,Blackburn_(Lancashire),0
Concentration,60715,Concentratie_(oplossing),0
Melanie Klein,45165,Melanie_Klein,0
Koch's postulates,20898,Kochs_postulaten,0
Waldenström macroglobulinemia,35792,Ziekte_van_Waldenstr%C3%B6m,0
Knapsack problem,51124,Knapzakprobleem,0
Edwards syndrome,25343,Syndroom_van_Edwards,0
Jacques Lacan,98915,Jacques_Lacan,0
Immunodeficiency–centromeric instability–facial anomalies syndrome,18540,ICF-syndroom,0
Disulfiram,39094,Disulfiram,0
Blood sugar level,40521,Bloedglucosespiegel,0
Arachnoid mater,20433,Spinnenwebvlies,0
Pediatric surgery,19613,Kinderchirurgie,0
Zoonosis,57533,Zo%C3%B6nose,0
Promyelocyte,15987,Promyelocyt,0
Single-photon emission computed tomography,40458,SPECT-scan,0
Depolarization,26262,Depolarisatie_(biologie),0
Connective tissue,24635,Bindweefsel,0
Entheogen,60833,Entheogeen,0
Üsküdar,51805,%C3%9Csk%C3%BCdar,0
Risedronic acid,19805,Risedroninezuur,0
Tibia,34673,Scheenbeen,0
Fecal occult blood,36432,Occult-bloedtest,0
List of nerves of the human body,19540,Lijst_van_zenuwen,0
Primary progressive aphasia,28924,Primaire_progressieve_afasie,0
Chersonesus,42711,Chersonesos_(Krim),0
Public administration,87641,Openbaar_bestuur,0
Hereditary spastic paraplegia,40682,Hereditaire_spastische_paraparese,0
Hydrography,28973,Hydrografie,0
Tannic acid,28156,Looizuur,0
San Francisco–Oakland Bay Bridge,83418,San_Francisco-Oakland_Bay_Bridge,0
Behaviorism,73384,Behaviorisme,0
Warren Sturgis McCulloch,22894,Warren_S._McCulloch,0
Sick building syndrome,49456,Sickbuildingsyndroom,0
Deep vein thrombosis,81216,Diepveneuze_trombose,0
Wolff–Parkinson–White syndrome,36805,Syndroom_van_Wolff-Parkinson-White,0
Jupiter (mythology),107913,Jupiter_(mythologie),0
Neurochip,13364,Neurochip,0
Whisky,60701,Whisky,0
Tungsten carbide,33058,Wolfraamcarbide,0
Raltegravir,27393,Raltegravir,0
Southern Min,51562,Zuidelijk_Min,0
Arthur Ashe,98990,Arthur_Ashe,0
Cartilage,30796,Kraakbeen,0
Insomnia,69685,Slapeloosheid,0
Sodium iodide,27325,Natriumjodide,0
Clinical psychology,73518,Klinische_psychologie,0
Subcutaneous tissue,19019,Onderhuids_weefsel,0
Mucous membrane,23749,Slijmvlies,0
Vertebra,42920,Wervel_(anatomie),0
Sumer,108322,Sumer,0
Antioxidant,51022,Antioxidant,0
Physics (Aristotle),61912,Fysica_(Aristoteles),0
Concentration,60871,Concentratie_(oplossing),0
Ptolemy XIV Philopator,27158,Ptolemaeus_XIV_Theos_Philopator_II,0
Vernon Heywood,18333,Vernon_Heywood,0
Cardiopulmonary resuscitation,72643,Reanimatie,0
Almond,55029,Amandelboom,0
Fibronectin,37304,Fibronectine,0
Medical record,48617,Medisch_dossier,0
Lead-cooled fast reactor,29061,Loodgekoelde_reactor,0
Vedanta,102413,Vedanta,0
Isotopes of lead,35304,Isotopen_van_lood,0
Cancer immunotherapy,62998,Kankerimmunotherapie,0
Complete blood count,86242,Differenti%C3%ABle_telling_van_bloedcellen,0
Alkylphenol,11245,Alkylfenol,0
Charles Scott Sherrington,50350,Charles_Scott_Sherrington,0
Mollusca,71114,Weekdieren,0
Sucrose,63916,Sacharose,0
Megara,29001,Megara_(stad),0
Vertebra,42948,Wervel_(anatomie),0
Ventricular natriuretic peptide,32201,Brain_natriuretic_peptide,0
Memantine,72504,Memantine,0
Personality disorder,97651,Persoonlijkheidsstoornis,0
Ventricle (heart),30718,Ventrikel_(hart),0
Acetazolamide,32130,Acetazolamide,0
Congenital adrenal hyperplasia,40055,Adrenogenitaal_syndroom,0
Pinar del Río,26564,Pinar_del_R%C3%ADo_(stad),0
Cysteine,35262,Cyste%C3%AFne,0
Normocytic anemia,16867,Normocytaire_anemie,0
Tobacco smoking,95674,Roken_(tabak),0
Djibouti,114746,Djibouti_(land),0
Pattern recognition,43904,Patroonherkenning,0
Supercentenarian,20561,Supereeuweling,0
Americans with Disabilities Act of 1990,73256,Americans_with_Disabilities_Act,0
British Library,118102,British_Library,0
Lung transplantation,39743,Longtransplantatie,0
Food and Drug Administration,89218,Food_and_Drug_Administration,0
Anterior communicating artery,23982,Arteria_communicans_anterior,0
Public safety diving,54145,Public_safety_diving,0
Vatican City,106748,Vaticaanstad,0
Nuclear fallout,74583,Fall-out,0
Hazard analysis and critical control points,39289,HACCP,0
Leather,40964,Leer_(stof),0
Reflex,20229,Reflex_(biologie),0
Protein complex,26881,Eiwitcomplex,0
Ulnar artery,20856,Ellepijpslagader,0
Nobel Prize,77057,Nobelprijs,0
Papaver,32690,Klaproos,0
van der Waals radius,27969,Vanderwaalsstraal,0
Glycosuria,16667,Glucosurie,0
Anhedonia,37035,Anhedonie,0
Ibn Butlan,23335,Ibn_Butlan,0
Positron emission tomography,64394,Positronemissietomografie,0
Cystic fibrosis,92991,Taaislijmziekte,0
Routledge,27540,Routledge_(uitgeverij),0
Classical conditioning,69854,Klassieke_conditionering,0
Evidence-based medicine,59314,Evidence-based_medicine,0
Riccardo Giacconi,26451,Riccardo_Giacconi,0
Ada Lovelace,73427,Ada_Lovelace,0
Traffic congestion,63879,File_(verkeer),0
Holocaust denial,215673,Holocaustontkenning,0
Leonurus cardiaca,16521,Hartgespan,0
Defibrillation,48123,Defibrillatie,0
Ya ba,22110,Yabaa,0
Laryngospasm,58640,Laryngospasme,0
Perception,84487,Waarneming_(perceptie),0
Thesis,63880,Scriptie,0
Drake White,16931,Drake_White,0
Datura,55526,Datura,0
Medical microbiology,35391,Medische_microbiologie,0
Functional magnetic resonance imaging,94859,Functionele_MRI,0
Municipal solid waste,34609,Huishoudelijk_afval,0
Citalopram,50645,Citalopram,0
Police officer,27576,Politieagent,0
Robert Bárány,25929,Robert_B%C3%A1r%C3%A1ny,0
Haptoglobin,33803,Haptoglobine,0
Shame,51502,Schaamte,0
Ebolavirus,31018,Ebolavirus,0
Brine,25711,Pekel,0
Geometric mean,49602,Meetkundig_gemiddelde,0
Superficial temporal artery,21952,Arteria_temporalis_superficialis,0
NANDA International,21027,NANDA_International,0
Neutron star,80961,Neutronenster,0
Policastro Bussentino,20320,Policastro_Bussentino,0
Thorium(IV) chloride,17995,Thorium(IV)chloride,0
Five stages of grief,22546,Rouwverwerking,0
Transistor,80144,Transistor,0
Operating theater,25600,Operatiekamer,0
Electrolytic capacitor,86418,Elektrolytische_condensator,0
Shan State,51763,Shan_(staat),0
Lawrencium,53226,Lawrencium,0
Ciclosporin,38160,Ciclosporine,0
Scatter plot,25498,Spreidingsdiagram,0
Granule cell,30668,Korrelcel,0
Paint thinner,15252,Thinner_(oplosmiddel),0
Grove cell,16480,Grove-element,0
Cab Calloway,52961,Cab_Calloway,0
Za'atar,37891,Za%27atar,0
Negative feedback,41591,Tegenkoppeling,0
Phloretin,16572,Floretine,0
Kenya,141237,Kenia,0
Optical rotation,40397,Optische_rotatie,0
Scarification,21150,Scarificatie_(huid),0
β-Carotene,34363,B%C3%A8tacaroteen,0
Anthony Fauci,104316,Anthony_Fauci,0
Ptolemaic Kingdom,105186,Macedonisch_Egypte_en_het_Ptoleme%C3%AFsche_Rijk,0
Hypotension,33668,Hypotensie,0
Snooker,64713,Snooker,0
Rice wine,22649,Rijstwijn,0
Medicine,82716,Geneeskunde,0
Full-face diving mask,74210,Volgelaatsmasker,0
Charles Lyell,64294,Charles_Lyell,0
External intercostal muscles,20097,Musculi_intercostales_externi,0
Attlee ministry,80666,Kabinetten-Attlee,0
Intraosseous infusion,30136,Intraossale_infusie,0
Ibn Taymiyyah,181428,Ahmad_ibn_Tajmijja,0
