source,wiki_sanity_source,target,wiki_sanity_target
Coagulase,20805,Coagulase,0
Non Resident Nepali,19917,N%C3%A9palais_non_r%C3%A9sident,0
Wreck diving,76976,Plong%C3%A9e_sur_%C3%A9pave,0
Disability-adjusted life year,39810,Esp%C3%A9rance_de_vie_corrig%C3%A9e_de_l%27incapacit%C3%A9,0
Vasoconstriction,24994,Vasoconstriction,0
Stretching,27518,%C3%89tirement,0
Parasitemia,17708,Parasit%C3%A9mie,0
Order of St Michael and St George,46711,Ordre_de_Saint-Michel_et_Saint-Georges,0
Paradigm,52064,Paradigme,0
Meningococcal vaccine,36532,Vaccin_contre_les_infections_invasives_%C3%A0_m%C3%A9ningocoque,0
Corynanthe johimbe,16614,Pausinystalia_johimbe,0
Shark fin soup,41673,Soupe_d%27ailerons_de_requin,0
Feedback,51438,R%C3%A9troaction,0
Plasmin,35967,Plasmine,0
Likelihood ratios in diagnostic testing,29282,Rapport_de_vraisemblance,0
Nootropic,40796,Nootrope,0
Tahar Djaout,19156,Tahar_Djaout,0
Descending palatine artery,19154,Art%C3%A8re_palatine_descendante,0
Sodium chlorite,24542,Chlorite_de_sodium,0
City physician,24182,Stadtphysikus,0
Taboo,43422,Tabou,0
Neutron activation,25259,Activation_neutronique,0
Marjoram,24616,Marjolaine,0
Benzylpiperazine,77486,Benzylpip%C3%A9razine,0
Gmelin database,13513,Manuel_Gmelin_de_chimie_min%C3%A9rale,0
Slovak wine,25186,Viticulture_en_Slovaquie,0
Antony Hewish,28947,Antony_Hewish,0
Blood pressure,51095,Pression_art%C3%A9rielle,0
Bariatric surgery,50385,Chirurgie_bariatrique,0
Erythema toxicum neonatorum,25926,%C3%89ryth%C3%A8me_toxique_du_nouveau-n%C3%A9,0
Meninges,28470,M%C3%A9ninges,0
Vertebral column,50676,Colonne_vert%C3%A9brale,0
Ayn al-Quzat Hamadani,28210,%27Ayn-al-Qu%C5%BC%C4%81t_Hamad%C4%81n%C4%AB,0
Health insurance,81250,Assurance_maladie,0
Aspiration pneumonia,39446,Pneumopathie_d%27inhalation,0
Acetylcholine,57389,Ac%C3%A9tylcholine,0
Silicon dioxide,57498,Dioxyde_de_silicium,0
Cannabis and religion,66232,Usage_spirituel_et_religieux_du_cannabis,0
Complexity class,88719,Classe_de_complexit%C3%A9,0
Thioacetamide,16532,Thioac%C3%A9tamide,0
Aqueous solution,21283,Solution_aqueuse,0
Mycoplasmataceae,17013,Mycoplasmataceae,0
Eicosanoid,59632,Eicosano%C3%AFde,0
Glycated hemoglobin,37797,H%C3%A9moglobine_glyqu%C3%A9e,0
Demographics of China,119974,D%C3%A9mographie_de_la_Chine,0
Pseudoautosomal region,17975,R%C3%A9gion_pseudo-autosomique,0
Optometry,61973,Optom%C3%A9trie,0
Primary hyperoxaluria,21723,Hyperoxalurie_type_1,0
List of countries by alcohol consumption per capita,41125,Liste_des_pays_par_consommation_d%27alcool,0
Pediatric surgery,21991,Chirurgie_p%C3%A9diatrique,0
Charles Louis Alphonse Laveran,37076,Alphonse_Laveran,0
Aqua Lung/La Spirotechnique,54484,La_Spirotechnique,0
Abdominal x-ray,21333,Radiographie_de_l%27abdomen_sans_pr%C3%A9paration,0
Allen's test,19460,Man%C5%93uvre_d%27Allen,0
Black pepper,50666,Poivrier_noir,0
Ohio State Buckeyes,61492,Buckeyes_d%27Ohio_State,0
National Health Service,54787,National_Health_Service,0
Chinese people,31006,Chinois_(nation),0
International Treaty on Plant Genetic Resources for Food and Agriculture,41429,Trait%C3%A9_international_sur_les_ressources_phytog%C3%A9n%C3%A9tiques_pour_l%27alimentation_et_l%27agriculture,0
Electric power,31990,Puissance_%C3%A9lectrique,0
Mahsati,26302,Mahsati_Ganjavi,0
Epidermolysis bullosa dystrophica,25225,%C3%89pidermolyse_bulleuse_dystrophique,0
Blood,65645,Sang,0
Enzyme,67803,Enzyme,0
ABCA1,27644,ABCA1,0
Oil pulling,21045,Gandouch,0
New Scientist,26309,New_Scientist,0
Polymerase chain reaction,73667,R%C3%A9action_en_cha%C3%AEne_par_polym%C3%A9rase,0
Oppenheim's sign,14507,Signe_d%27Oppenheim,0
Differential technological development,20574,D%C3%A9veloppement_technologique_diff%C3%A9rentiel,0
Ionizing radiation,67075,Rayonnement_ionisant,0
Salvador Luria,46877,Salvador_Luria,0
Melting point,37948,Point_de_fusion,0
Claw,17588,Griffe_(anatomie),0
Red blood cell,57585,%C3%89rythrocyte,0
Chelation,28205,Ch%C3%A9lation,0
Sune Bergström,25317,Sune_Bergstr%C3%B6m,0
Formulation,14919,Formulation,0
Myeloid tissue,19766,My%C3%A9lo%C3%AFde,0
Adamantane,32490,Adamantane,0
Aesop,64996,%C3%89sope,0
Body fat percentage,38632,Indice_de_masse_grasse,0
Hyperviscosity syndrome,15719,Syndrome_d%27hyperviscosit%C3%A9,0
Brahma,49374,Brahm%C4%81,0
Artificial ventilation,27849,Ventilation_artificielle,0
Calorie,22236,Calorie,0
Lung,78440,Poumon,0
Energy drink,44778,Boisson_%C3%A9nergisante,0
Amitriptyline,117137,Amitriptyline,0
Mercaptopurine,33434,Mercaptopurine,0
Hydrogen atom,53888,Atome_d%27hydrog%C3%A8ne,0
Fluorodeoxyglucose (18F),31716,Fluorod%C3%A9soxyglucose_(18F),0
Realdo Colombo,32179,Realdo_Colombo,0
Heracles,100236,H%C3%A9racl%C3%A8s,0
Emergency medical services,69909,Aide_m%C3%A9dicale_urgente,0
Folliculitis,30691,Folliculite,0
Alexander Oparin,26168,Alexandre_Oparine,0
Johannes Oecolampadius,29096,Jean_%C5%92colampade,0
Uridine,24791,Uridine,0
Heart (disambiguation),14376,Heart_(homonymie),0
LaMarcus Aldridge,45496,LaMarcus_Aldridge,0
Parathyroidectomy,23276,Parathyro%C3%AFdectomie,0
Gastrointestinal tract,53283,Appareil_digestif,0
Pandemic,97378,Pand%C3%A9mie,0
Human musculoskeletal system,28630,Appareil_locomoteur,0
Lucian,82887,Lucien_de_Samosate,0
Ultrasonic cleaning,21762,Bain_%C3%A0_ultrasons,0
Rauvolfia,25964,Rauvolfia,0
Anosmia,30447,Anosmie,0
Phosphodiesterase inhibitor,22699,Inhibiteur_de_la_phosphodiest%C3%A9rase,0
Ventricular fibrillation,38247,Fibrillation_ventriculaire,0
Pinyin,108630,Hanyu_pinyin,0
Coagulation,51121,Coagulation_sanguine,0
Ali Hatami,16874,Ali_Hatami,0
Dialectical behavior therapy,51211,Th%C3%A9rapie_comportementale_dialectique,0
Obstetrics,50791,Obst%C3%A9trique,0
Berbere,17639,B%C3%A9rb%C3%A9r%C3%A9,0
Textile,76714,Textile,0
Bilirubin,41862,Bilirubine,0
Peroxisome proliferator-activated receptor,28454,R%C3%A9cepteur_activ%C3%A9_par_les_prolif%C3%A9rateurs_de_peroxysomes,0
Chinese herbology,58330,Pharmacop%C3%A9e_chinoise,0
Left bundle branch block,19677,Bloc_de_branche,0
Immunoglobulin A,25314,Immunoglobuline_A,0
Trismus,32054,Trismus_(m%C3%A9decine),0
Leni Riefenstahl,112957,Leni_Riefenstahl,0
Lentini,30189,Lentini,0
Tofacitinib,34168,Tofacitinib,0
Local anesthetic,60046,Anesth%C3%A9sique_local,0
Nitric acid,43784,Acide_nitrique,0
American Academy of Pediatrics,36670,Acad%C3%A9mie_am%C3%A9ricaine_de_p%C3%A9diatrie,0
Sociology of scientific knowledge,34704,Sociologie_de_la_connaissance_scientifique,0
Armagnac,24149,Armagnac_(eau-de-vie),0
Butrus al-Bustani,34519,Boutros_al-Boustani,0
In Our Time (radio series),22508,In_Our_Time_(%C3%A9mission_de_radio),0
Sertraline,64559,Sertraline,0
Winter service vehicle,43538,V%C3%A9hicule_de_service_hivernal,0
Survey (human research),29872,Sondage_(sciences_sociales),0
Calcium,58051,Calcium,0
Taylor & Francis,29682,Taylor_%26_Francis,0
Annalen der Physik,19796,Annalen_der_Physik,0
Emergency medical technician,47246,Ambulancier,0
5α-Reductase,36581,5-alpha_r%C3%A9ductase,0
Kinesiology,31237,Kin%C3%A9siologie,0
Sodium bromate,21171,Bromate_de_sodium,0
Shandy,27954,Panach%C3%A9,0
Nikolay Basov,28704,Nikola%C3%AF_Bassov,0
Pushan,21721,Pushan,0
Muscle cell,39108,Myocyte,0
Antihistamine,37409,Antihistaminique,0
Chromium(II) chloride,21511,Chlorure_de_chrome(II),0
Prevalence,25742,Pr%C3%A9valence,0
Smart grid,101924,R%C3%A9seau_%C3%A9lectrique_intelligent,0
Girolamo Fracastoro,24822,Girolamo_Fracastoro,0
Acoustic resonance,34663,R%C3%A9sonance_acoustique,0
Perspiration,34846,Sueur,0
Alpha-1 blocker,55330,Alpha-bloquant,0
Taste,71269,Go%C3%BBt,0
Mebeverine,23268,M%C3%A9b%C3%A9v%C3%A9rine,0
Arrhythmogenic cardiomyopathy,51172,Dysplasie_ventriculaire_droite_arythmog%C3%A8ne,0
Procalcitonin,30048,Procalcitonine,0
Livedo reticularis,21452,Livedo_reticularis,0
Islamic studies,36247,%C3%89tudes_islamiques,0
Subliminal stimuli,30178,Message_subliminal,0
Parasitism,83054,Parasitisme,0
Intravenous therapy,54875,Perfusion_intraveineuse,0
Gastrointestinal tract,53267,Appareil_digestif,0
Congenital heart defect,39910,Cardiopathie_cong%C3%A9nitale,0
Colorectal surgery,18800,Proctologie,0
Calorie,22380,Calorie,0
Hieronymus Fabricius,22478,Girolamo_Fabrizi_d%27Acquapendente,0
Psychoactive drug,83944,Psychotrope,0
Mineral,102682,Min%C3%A9ral,0
Gastrointestinal physiology,27895,Physiologie_gastro-intestinale,0
Anorectic,19853,Anorexig%C3%A8ne,0
Calgary,146372,Calgary,0
Lithium (medication),57242,Sel_de_lithium,0
Lycurgus (lawgiver),44290,Lycurgue_(l%C3%A9gislateur),0
Masitinib,26319,Masitinib,0
Purpura,19346,Purpura,0
Fibrinolysis,23954,Fibrinolyse,0
René Laennec,28581,Ren%C3%A9_Laennec,0
Morphea,26491,Morph%C3%A9e_(m%C3%A9decine),0
Brugsch Papyrus,15287,Papyrus_Berlin_3038,0
Thalamus,36733,Thalamus,0
Ultrafiltration,35275,Ultrafiltration,0
Nephritic syndrome,36314,Syndrome_n%C3%A9phritique,0
Anatomical terms of location,52059,Syst%C3%A8me_de_r%C3%A9f%C3%A9rence_en_anatomie,0
Arithmetic mean,33810,Moyenne_arithm%C3%A9tique,0
Gout,47692,Goutte_(maladie),0
Laxative,32043,Laxatif,0
Pycnodysostosis,27943,Pycnodysostose,0
Bleeding,31493,H%C3%A9morragie,0
International Diving Educators Association,54252,International_Diving_Educators_Association,0
Leonhart Fuchs,38608,Leonhart_Fuchs,0
Myosin,37148,Myosine,0
Small-world network,42589,Petit_monde,0
Urinary retention,30758,R%C3%A9tention_aigu%C3%AB_d%27urine,0
Dihydrotestosterone,64938,Androstanolone,0
Group 12 element,58236,Groupe_12_du_tableau_p%C3%A9riodique,0
Nature (journal),51521,Nature_(revue),0
Drama,64518,Drame_(genre),0
Portal vein,24016,Veine_porte,0
Bronchitis,35642,Bronchite,0
Wound healing,77331,Cicatrisation,0
Anticholinergic,43672,Anticholinergique,0
Frederick Reines,53261,Frederick_Reines,0
Noscapine,41643,Noscapine,0
Elbow,52511,Coude,0
Doctor of Medicine,97084,Docteur_en_m%C3%A9decine,0
Methylprednisolone,64964,M%C3%A9thylprednisolone,0
Selenium,77432,S%C3%A9l%C3%A9nium,0
International Maritime Organization,50248,Organisation_maritime_internationale,0
Long QT syndrome,58594,Syndrome_du_QT_long,0
Chemical compound,30000,Compos%C3%A9_chimique,0
Human penis size,59056,Taille_du_p%C3%A9nis_chez_l%27homme,0
Actavis,31154,Actavis,0
Caveolin,19679,Cav%C3%A9oline,0
Acetanilide,24456,Ac%C3%A9tanilide,0
Gaucher's disease,32419,Maladie_de_Gaucher,0
Genus,32148,Genre_(biologie),0
Anxiolytic,29489,Anxiolytique,0
Geometric analysis,19365,Analyse_g%C3%A9om%C3%A9trique,0
Protic solvent,14271,Solvant_protique,0
Prognosis,20365,Pronostic_(m%C3%A9decine),0
Bulb,23308,Bulbe,0
Miami,119101,Miami,0
Indoor air quality,72229,Qualit%C3%A9_de_l%27air_int%C3%A9rieur,0
Epimer,11904,%C3%89pim%C3%A8re,0
World Pneumonia Day,11651,Journ%C3%A9e_mondiale_de_la_pneumonie,0
Gamma-glutamyltransferase,29141,Gamma-glutamyltranspeptidase,0
Garden State (film),31274,Garden_State,0
Alaskan husky,21096,Alaskan_Husky,0
University of Oregon,80516,Universit%C3%A9_de_l%27Oregon,0
Hans Bethe,76478,Hans_Bethe,0
University of Western Ontario,76797,Universit%C3%A9_Western_Ontario,0
Cell signaling,52232,Signalisation_cellulaire,0
Bust (sculpture),22337,Buste_(sculpture),0
Ganglioside,19486,Ganglioside,0
Surdas,31763,Surdas,0
Technetium trichloride,16134,Chlorure_de_techn%C3%A9tium(III),0
Lead(II) bromide,18947,Bromure_de_plomb(II),0
Thomas Griffith Taylor,28560,Thomas_Griffith_Taylor,0
Fines herbes,21154,Fines_herbes,0
Streptococcal pharyngitis,30196,Pharyngite_streptococcique,0
Developing country,79981,Pays_en_d%C3%A9veloppement,0
Harry Stack Sullivan,30139,Harry_Stack_Sullivan,0
Sodium chromate,19861,Chromate_de_sodium,0
CHA2DS2–VASc score,20409,Score_de_risque_embolique,0
Egg as food,59914,%C5%92uf_(aliment),0
Human subject research,57213,Exp%C3%A9rimentation_humaine,0
Prohibition of drugs,84735,Prohibition_des_drogues,0
David Hume,185564,David_Hume,0
Coffeehouse,58536,Caf%C3%A9_(%C3%A9tablissement),0
Henry Taube,48532,Henry_Taube,0
"Nisa, Turkmenistan",26366,Nisa_(Turkm%C3%A9nistan),0
Ultramafic rock,20565,Roche_ultramafique,0
Cholesterol,75194,Cholest%C3%A9rol,0
Henry Savile (Bible translator),25268,Henry_Savile,0
Pyrococcus,17294,Pyrococcus,0
Karl Popper,138714,Karl_Popper,0
Madhyamaka,137032,Madhyamaka,0
Amatus Lusitanus,26798,Amatus_Lusitanus,0
Nobel Prize in Literature,61803,Prix_Nobel_de_litt%C3%A9rature,0
Posterior ethmoidal artery,17929,Art%C3%A8re_ethmo%C3%AFdale_post%C3%A9rieure,0
Meige's syndrome,24368,Syndrome_de_Meige,0
Infestation,17668,Infestation_(maladie),0
Diving bell,82221,Cloche_de_plong%C3%A9e,0
Volumetric flow rate,28612,D%C3%A9bit_(physique),0
Semen analysis,38303,Spermogramme,0
Coronary artery disease,50748,Maladie_coronarienne,0
Inhibitory postsynaptic potential,28399,Potentiel_postsynaptique_inhibiteur,0
Frozen section procedure,17962,Examen_extemporan%C3%A9,0
Weight training,60529,Musculation,0
Naxos syndrome,18273,Maladie_de_Naxos,0
Phenylhydrazine,17414,Ph%C3%A9nylhydrazine,0
Menadione,22592,M%C3%A9nadione,0
High-pressure nervous syndrome,52113,Syndrome_nerveux_des_hautes_pressions,0
Gene expression,69048,Expression_g%C3%A9n%C3%A9tique,0
Naringenin,55183,Naringinine,0
5-Hydroxyindoleacetic acid,22733,Acide_5-hydroxyindolac%C3%A9tique,0
Pyknosis,17151,Pycnose,0
Lanthanide,80441,Lanthanide,0
Citicoline,31700,Cytidine-diphosphate-choline,0
Substance dependence,55936,Pharmacod%C3%A9pendance,0
Sarcomere,25442,Sarcom%C3%A8re,0
Ambiguity,52468,Ambigu%C3%AFt%C3%A9,0
XIAP,27233,Prot%C3%A9ine_inhibitrice_de_l%E2%80%99apoptose_li%C3%A9e_au_chromosome_X,0
Brass,55867,Laiton,0
Canyon Diablo (meteorite),23302,Canyon_Diablo,0
Childhood cancer,28928,Cancer_p%C3%A9diatrique,0
Rhinoceros,56429,Rhinoc%C3%A9ros,0
Digital camera,123005,Appareil_photographique_num%C3%A9rique,0
Binder (material),19875,Liant,0
Conservatorship,26894,Tutelle,0
Hydrazide,15352,Hydrazide,0
Standard operating procedure,55747,Proc%C3%A9dure_op%C3%A9rationnelle_permanente,0
Competitive inhibition,34468,Inhibiteur_comp%C3%A9titif,0
Andrew Fire,28810,Andrew_Fire,0
Padua,78467,Padoue,0
Corruption Perceptions Index,49021,Indice_de_perception_de_la_corruption,0
Proteinopathy,25637,Prot%C3%A9inopathie,0
Peritonitis,30104,P%C3%A9ritonite,0
Haecceity,28174,Ecc%C3%A9it%C3%A9,0
Röntgen Memorial Site,15869,M%C3%A9morial_R%C3%B6ntgen,0
"Macon County, Alabama",28802,Comt%C3%A9_de_Macon_(Alabama),0
Lurasidone,59859,Lurasidone,0
Frank–Starling law,22197,Loi_de_Starling,0
Child abuse,114053,Maltraitance_sur_mineur,0
Pueraria,16989,Pueraria,0
"Ashland, Massachusetts",46977,Ashland_(Massachusetts),0
Respiratory system,129541,Appareil_respiratoire,0
Foramen ovale (heart),19375,Foramen_ovale_(c%C5%93ur),0
Receiver operating characteristic,66572,Courbe_ROC,0
Group A streptococcal infection,32474,Scarlatine,0
Valproate,78916,Acide_valpro%C3%AFque,0
ATC code C01,21856,Classe_ATC_C01,0
Anorexia nervosa,82900,Anorexie_mentale,0
Acoustics,46036,Acoustique,0
Reflex,20277,R%C3%A9flexe,0
Physical examination,36981,Examen_clinique,0
Cardiac catheterization,36438,Cath%C3%A9t%C3%A9risme_cardiaque,0
Iron(III) chloride,34616,Chlorure_de_fer(III),0
Nitrite,31666,Nitrite,0
Hospital bed,24184,Lit_m%C3%A9dicalis%C3%A9,0
Lithium (medication),57075,Sel_de_lithium,0
Batoidea,29104,Raie,0
Hafnium tetrachloride,21843,T%C3%A9trachlorure_d%27hafnium,0
Pulmonary surfactant,29761,Surfactant_pulmonaire,0
Stata,29620,Stata,0
Zuclopenthixol,61590,Zuclopenthixol,0
Confusion matrix,30614,Matrice_de_confusion,0
Thai massage,37453,Massage_tha%C3%AF,0
Mulled wine,39121,Vin_chaud,0
Fortified wine,32608,Vin_mut%C3%A9,0
Opiate,40329,Opiac%C3%A9,0
Thyroid,69730,Glande_thyro%C3%AFde,0
Nail clubbing,27007,Hippocratisme_digital,0
Terlipressin,17477,Terlipressine,0
Renal papillary necrosis,21536,N%C3%A9crose_papillaire,0
Cairo University,33687,Universit%C3%A9_du_Caire,0
Erythromycin,39438,%C3%89rythromycine,0
Coronary artery bypass surgery,49406,Pontage_coronarien,0
"European Parliament Committee on the Environment, Public Health and Food Safety",20203,"Commission_de_l%27environnement,_de_la_sant%C3%A9_publique_et_de_la_s%C3%A9curit%C3%A9_alimentaire",0
Bernoulli's principle,63727,Th%C3%A9or%C3%A8me_de_Bernoulli,0
Yoga,123290,Yoga,0
Prostaglandin G2,21729,Prostaglandine_G2,0
Shortness of breath,38475,Dyspn%C3%A9e,0
Hemolytic–uremic syndrome,38267,Syndrome_h%C3%A9molytique_et_ur%C3%A9mique,0
Alexander disease,25403,Maladie_d%27Alexander,0
Antiserum,25256,S%C3%A9roth%C3%A9rapie,0
UNICEF,76360,Fonds_des_Nations_unies_pour_l%27enfance,0
Drug design,40457,Conception_de_m%C3%A9dicament,0
Acute liver failure,41255,Insuffisance_h%C3%A9patique_aigu%C3%AB,0
Solvay process,24330,Proc%C3%A9d%C3%A9_Solvay,0
Antioxidant,52738,Antioxydant,0
Peripherally inserted central catheter,24246,Cath%C3%A9ter_central_ins%C3%A9r%C3%A9_par_voie_p%C3%A9riph%C3%A9rique,0
Angioma,15453,Angiome,0
Musculoskeletal disorder,29026,Trouble_musculosquelettique,0
NHS (disambiguation),12434,NHS,0
Intestinal parasite infection,25661,Parasitose_intestinale,0
Lymphedema,47724,Lymph%C5%93d%C3%A8me,0
Birth defect,66825,Maladie_cong%C3%A9nitale,0
Adolescence,127095,Adolescence,0
Integrated Taxonomic Information System,20079,Syst%C3%A8me_d%27information_taxonomique_int%C3%A9gr%C3%A9,0
Qutb al-Din al-Shirazi,43023,Qotb_al-Din_Chirazi,0
Grappa,29803,Grappa,0
Traditional Korean medicine,37055,M%C3%A9decine_traditionnelle_cor%C3%A9enne,0
Hypnic jerk,20562,Secousse_hypnique,0
Tricyclic antidepressant,96073,Antid%C3%A9presseur_tricyclique,0
"University of California, Los Angeles",112185,Universit%C3%A9_de_Californie_%C3%A0_Los_Angeles,0
Accuracy and precision,36865,Exactitude_et_pr%C3%A9cision,0
Heart rate,76469,Fr%C3%A9quence_cardiaque,0
Anders Jonas Ångström,23414,Anders_Jonas_%C3%85ngstr%C3%B6m,0
p-value,52584,Valeur_p,0
Mir Damad,25172,Mir_Damad,0
Digital signal,29220,Signal_logique,0
Eudaimonia,64254,Eudaimonia,0
Nobelium,51191,Nob%C3%A9lium,0
Cytotoxicity,15508,Cytotoxicit%C3%A9,0
Callus (cell biology),21245,Cal_(culture_in_vitro),0
KIF24,14993,KIF24,0
Mumbai,141157,Bombay,0
Folate,63279,Vitamine_B9,0
Shaken baby syndrome,37413,Syndrome_du_b%C3%A9b%C3%A9_secou%C3%A9,0
Berlin,144829,Berlin,0
Attentional control,30318,Contr%C3%B4le_attentionnel,0
Martinus Beijerinck,25760,Martinus_Willem_Beijerinck,0
Algerian wine,22538,Viticulture_en_Alg%C3%A9rie,0
Dressing (medical),25920,M%C3%A8che_(pansement),0
Vomiting,38270,Vomissement,0
Cross-validation (statistics),52094,Validation_crois%C3%A9e,0
Base rate fallacy,34842,Oubli_de_la_fr%C3%A9quence_de_base,0
Enterolactone,16258,Ent%C3%A9rolactone,0
1972 Summer Olympics,52174,Jeux_olympiques_d%27%C3%A9t%C3%A9_de_1972,0
Ala al-Dawla Muhammad,22770,Ala_ad-Dawla_Muhammed,0
Western Asia,51212,Asie_de_l%27Ouest,0
Cognitive behavioral therapy,87030,Th%C3%A9rapie_cognitivo-comportementale,0
Ehlers–Danlos syndromes,70294,Syndrome_d%27Ehlers-Danlos,0
United States Pharmacopeia,20436,United_States_Pharmacopeia,0
Game (hunting),34619,Gibier,0
The Nabataean Agriculture,57328,L%27Agriculture_nabat%C3%A9enne,0
Traditional Chinese medicine,143511,M%C3%A9decine_traditionnelle_chinoise,0
American Geophysical Union,49910,Union_am%C3%A9ricaine_de_g%C3%A9ophysique,0
Exanthem,22208,Exanth%C3%A8me,0
Isozyme,20898,Isoenzyme,0
Velcro,18519,Velcro,0
Plant cell,28387,Cellule_v%C3%A9g%C3%A9tale,0
Shyama Shastri,27393,Shyama_Shastri,0
Tensor,76897,Tenseur,0
Median,60647,M%C3%A9diane_(statistiques),0
Cancer,106444,Cancer,0
Neonatal nursing,30344,Pu%C3%A9riculture,0
Arachnid,39769,Arachnida,0
Bacillus,39402,Bacillus,0
Triglyceride,35329,Triglyc%C3%A9ride,0
Disease,66169,Maladie,0
Science and Technology of Advanced Materials,13660,Science_and_Technology_of_Advanced_Materials,0
Super low frequency,18747,Super_basse_fr%C3%A9quence,0
Cryoglobulinemia,35182,Cryoglobulin%C3%A9mie,0
Bisexuality,91752,Bisexualit%C3%A9,0
5-HT receptor,45607,R%C3%A9cepteur_s%C3%A9rotoninergique,0
Liquor,46269,Boisson_spiritueuse,0
Cervical vertebrae,31989,Vert%C3%A8bre_cervicale,0
Franklin D. Roosevelt,205340,Franklin_Delano_Roosevelt,0
Bendiocarb,23856,Bendiocarbe,0
Statistic,26584,Statistique_(indicateur),0
Benzo(a)pyrene,28745,Benzopyr%C3%A8ne,0
Population pyramid,30714,Pyramide_des_%C3%A2ges,0
Hospital information system,25724,Syst%C3%A8me_d%27information_hospitalier,0
Endocrine system,52078,Syst%C3%A8me_endocrinien,0
Fc receptor,34985,R%C3%A9cepteur_Fc,0
Antahkarana,11949,Antahkarana,0
Ounce,24550,Once_(unit%C3%A9),0
Infection,93940,Infection,0
Notified body,17782,Organisme_notifi%C3%A9,0
Suicidal ideation,41625,Id%C3%A9e_suicidaire,0
